id_pedido,data_venda,ids_cliente,idade_cliente,produto,categoria,quantidade,valor_unitario,valores_venda,estado,feedback
233,2022-08-21,506,53,Fone de ouvido,Acessórios,3,369.1960536124161,1107.5881608372483,CA,Atendimento excepcional.
234,2022-08-22,348,68,Tablet,Eletrônicos,2,1102.0544714700125,2204.108942940025,NY,Muito satisfeito com a compra.
235,2022-08-23,473,56,Tablet,Eletrônicos,2,1040.7437741205113,2081.4875482410225,TX,Atendimento excepcional.
236,2022-08-24,231,69,Smartphone,Eletrônicos,5,245.61325661074633,1228.0662830537317,TX,Muito satisfeito com a compra.
237,2022-08-25,190,70,Laptop,Eletrônicos,1,758.499010061684,758.499010061684,CA,Atendimento excepcional.
238,2022-08-26,225,31,Fone de ouvido,Acessórios,2,215.27286122111968,430.54572244223937,TX,Produto ok.
239,2022-08-27,385,24,Fone de ouvido,Acessórios,3,956.2436035488824,2868.730810646647,CA,Sem reclamações.
240,2022-08-28,377,37,Tablet,Eletrônicos,4,1693.663889296896,6774.655557187584,TX,Muito satisfeito com a compra.
241,2022-08-29,283,49,Smartphone,Eletrônicos,5,576.8992884430568,2884.496442215284,FL,Muito satisfeito com a compra.
242,2022-08-30,958,63,Tablet,Eletrônicos,2,1541.480875015503,3082.961750031006,NY,Produto com defeito
243,2022-08-31,633,71,Tablet,Eletrônicos,4,407.6834604442899,1630.7338417771596,IL,Excelente produto!
244,2022-09-01,628,74,Tablet,Eletrônicos,4,1363.7831086067704,5455.1324344270815,FL,Atendimento excepcional.
245,2022-09-02,973,48,Tablet,Eletrônicos,2,1835.2979298643768,3670.5958597287536,TX,Entrega rápida!
246,2022-09-03,745,39,Fone de ouvido,Acessórios,1,681.6597590532512,681.6597590532512,IL,Atendimento excepcional.
247,2022-09-04,259,22,Fone de ouvido,Acessórios,1,1805.8026942728056,1805.8026942728056,FL,Muito satisfeito com a compra.
248,2022-09-05,359,48,Tablet,Eletrônicos,5,1035.570806726469,5177.854033632346,NY,Muito satisfeito com a compra.
249,2022-09-06,710,32,Tablet,Eletrônicos,1,667.7700096730322,667.7700096730322,IL,Atendimento excepcional.
250,2022-09-07,456,61,Smartphone,Eletrônicos,5,1798.1910584674863,8990.955292337432,IL,Produto com ótimo custo-benefício.
251,2022-09-08,411,79,Tablet,Eletrônicos,3,112.47267020096996,337.4180106029099,NY,Entrega rápida!
252,2022-09-09,649,78,Fone de ouvido,Acessórios,2,104.63675998198039,209.27351996396078,FL,Produto ok.
253,2022-09-10,318,34,Laptop,Eletrônicos,4,1219.6677282023493,4878.670912809397,IL,Entrega rápida!
254,2022-09-11,677,73,Fone de ouvido,Acessórios,5,1603.6638987939568,8018.319493969784,NY,Produto com ótimo custo-benefício.
255,2022-09-12,225,70,Smartphone,Eletrônicos,1,1515.5152995043072,1515.5152995043072,FL,Produto cumpre o que promete
256,2022-09-13,819,54,Fone de ouvido,Acessórios,5,204.96553153563076,1024.8276576781539,TX,Atendimento excepcional.
257,2022-09-14,234,36,Laptop,Eletrônicos,5,1902.9898273904378,9514.94913695219,CA,Muito satisfeito com a compra.
258,2022-09-15,684,27,Tablet,Eletrônicos,1,1420.9738983931554,1420.9738983931554,TX,Atendimento excepcional.
259,2022-09-16,664,61,Laptop,Eletrônicos,1,1900.7685047690911,1900.7685047690911,TX,Atendimento sem problema
260,2022-09-17,975,51,Tablet,Eletrônicos,2,691.7406299994991,1383.4812599989982,CA,Produto cumpre o que promete
261,2022-09-18,827,66,Tablet,Eletrônicos,4,1403.181299566494,5612.725198265976,TX,Atendimento excepcional.
262,2022-09-19,374,42,Fone de ouvido,Acessórios,2,1726.8805561302963,3453.7611122605927,TX,Produto com ótimo custo-benefício.
263,2022-09-20,672,54,Fone de ouvido,Acessórios,2,791.9052351508719,1583.8104703017439,NY,Excelente produto!
264,2022-09-21,608,75,Fone de ouvido,Acessórios,1,1931.4768415987119,1931.4768415987119,NY,Entrega dentro do prazo previsto.
265,2022-09-22,472,45,Smartphone,Eletrônicos,1,566.735942880055,566.735942880055,FL,Produto cumpre o que promete
266,2022-09-23,233,32,Fone de ouvido,Acessórios,4,665.4465707413804,2661.7862829655214,IL,Entrega rápida!
267,2022-09-24,692,37,Smartphone,Eletrônicos,5,1844.6407244227255,9223.203622113628,FL,Entrega rápida!
268,2022-09-25,113,72,Fone de ouvido,Acessórios,2,1940.8365056802713,3881.6730113605427,NY,Muito satisfeito com a compra.
269,2022-09-26,830,30,Tablet,Eletrônicos,4,606.1317091950419,2424.5268367801677,NY,Excelente produto!
270,2022-09-27,497,37,Smartphone,Eletrônicos,2,315.960577303574,631.921154607148,CA,Entrega dentro do prazo previsto.
271,2022-09-28,442,60,Laptop,Eletrônicos,5,1530.1580489356654,7650.790244678327,CA,Muito satisfeito com a compra.
272,2022-09-29,564,48,Smartphone,Eletrônicos,2,1862.847269285874,3725.694538571748,NY,Produto com ótimo custo-benefício.
273,2022-09-30,268,35,Smartphone,Eletrônicos,3,1221.3916052186555,3664.1748156559665,TX,Atendimento sem problema
274,2022-10-01,510,58,Laptop,Eletrônicos,4,1287.311961092181,5149.247844368724,FL,Produto com ótimo custo-benefício.
275,2022-10-02,807,65,Smartphone,Eletrônicos,1,1537.7395016359853,1537.7395016359853,NY,Atendimento sem problema
276,2022-10-03,386,73,Tablet,Eletrônicos,2,348.51539674074604,697.0307934814921,NY,Produto com ótimo custo-benefício.
277,2022-10-04,387,45,Fone de ouvido,Acessórios,4,1948.2643481647417,7793.057392658967,CA,Muito satisfeito com a compra.
278,2022-10-05,113,64,Laptop,Eletrônicos,4,760.4423002207598,3041.769200883039,FL,Produto ok.
279,2022-10-06,613,21,Fone de ouvido,Acessórios,2,1275.068830587412,2550.137661174824,FL,Produto ok.
280,2022-10-07,625,41,Tablet,Eletrônicos,1,963.8012399749861,963.8012399749861,IL,Muito satisfeito com a compra.
281,2022-10-08,952,61,Laptop,Eletrônicos,1,962.9529105414476,962.9529105414476,NY,Sem reclamações.
282,2022-10-09,81,62,Fone de ouvido,Acessórios,2,1420.3515256334567,2840.7030512669135,IL,Produto cumpre o que promete
283,2022-10-10,699,26,Fone de ouvido,Acessórios,4,1989.591482800896,7958.365931203584,CA,Entrega dentro do prazo previsto.
284,2022-10-11,113,64,Tablet,Eletrônicos,1,1335.1667084671055,1335.1667084671055,IL,Atendimento sem problema
285,2022-10-12,2,67,Fone de ouvido,Acessórios,2,1598.4153065668336,3196.830613133667,TX,Entrega rápida!
286,2022-10-13,642,69,Tablet,Eletrônicos,2,103.85131166142673,207.70262332285347,NY,Atendimento excepcional.
287,2022-10-14,220,49,Smartphone,Eletrônicos,2,1630.3333696763957,3260.6667393527914,NY,Produto ok.
288,2022-10-15,566,76,Tablet,Eletrônicos,4,634.9529694481795,2539.811877792718,FL,Produto com ótimo custo-benefício.
289,2022-10-16,855,49,Smartphone,Eletrônicos,1,297.06859781759647,297.06859781759647,IL,Produto ok.
290,2022-10-17,997,71,Laptop,Eletrônicos,4,271.00146662302643,1084.0058664921057,FL,Muito satisfeito com a compra.
291,2022-10-18,736,56,Fone de ouvido,Acessórios,3,1375.7558876307721,4127.267662892316,IL,Entrega dentro do prazo previsto.
292,2022-10-19,225,38,Tablet,Eletrônicos,1,1995.3528302790724,1995.3528302790724,IL,Excelente produto!
293,2022-10-20,385,75,Tablet,Eletrônicos,4,1349.0804418271543,5396.321767308617,CA,Atendimento excepcional.
294,2022-10-21,403,61,Fone de ouvido,Acessórios,1,561.5788926302126,561.5788926302126,IL,Produto ok.
295,2022-10-22,638,59,Fone de ouvido,Acessórios,3,446.4466434557324,1339.3399303671972,FL,Atendimento sem problema
296,2022-10-23,130,78,Laptop,Eletrônicos,5,1075.6163435726794,5378.081717863397,IL,Produto com ótimo custo-benefício.
297,2022-10-24,53,56,Laptop,Eletrônicos,2,176.8266337338714,353.6532674677428,IL,Entrega rápida!
298,2022-10-25,684,63,Tablet,Eletrônicos,4,828.695124208015,3314.78049683206,NY,Sem reclamações.
299,2022-10-26,730,44,Laptop,Eletrônicos,3,1349.1580628112856,4047.474188433857,NY,Atendimento sem problema
300,2022-10-27,672,64,Smartphone,Eletrônicos,3,1936.9414378265442,5810.824313479632,NY,Atendimento excepcional.
301,2022-10-28,710,53,Laptop,Eletrônicos,1,880.0242232404302,880.0242232404302,TX,Entrega rápida!
302,2022-10-29,416,25,Laptop,Eletrônicos,1,440.4366837942479,440.4366837942479,NY,Produto com ótimo custo-benefício.
303,2022-10-30,247,36,Tablet,Eletrônicos,2,1643.8566865769294,3287.713373153859,TX,Péssimo atendimento
304,2022-10-31,836,46,Smartphone,Eletrônicos,1,1501.189073478202,1501.189073478202,TX,Excelente produto!
305,2022-11-01,439,36,Laptop,Eletrônicos,4,1726.4225819992505,6905.690327997002,FL,Atendimento excepcional.
306,2022-11-02,203,22,Smartphone,Eletrônicos,4,468.70151870863964,1874.8060748345586,NY,Entrega rápida!
307,2022-11-03,184,39,Smartphone,Eletrônicos,4,839.4227819071784,3357.6911276287137,IL,Atendimento sem problema
308,2022-11-04,123,52,Smartphone,Eletrônicos,5,1964.0311535599233,9820.155767799617,CA,Sem reclamações.
309,2022-11-05,401,27,Fone de ouvido,Acessórios,4,358.1825235639283,1432.7300942557133,IL,Muito satisfeito com a compra.
310,2022-11-06,767,32,Fone de ouvido,Acessórios,1,1359.3290973531036,1359.3290973531036,NY,Atendimento excepcional.
311,2022-11-07,294,19,Fone de ouvido,Acessórios,1,512.5097000171648,512.5097000171648,IL,Atendimento excepcional.
312,2022-11-08,280,70,Fone de ouvido,Acessórios,4,1025.3100622509614,4101.240249003846,NY,Atendimento excepcional.
313,2022-11-09,837,59,Tablet,Eletrônicos,3,1610.9938093015915,4832.981427904774,NY,Produto com ótimo custo-benefício.
314,2022-11-10,884,39,Laptop,Eletrônicos,3,1002.7428024838471,3008.228407451541,IL,Sem reclamações.
315,2022-11-11,610,65,Fone de ouvido,Acessórios,3,1620.6893019582246,4862.067905874674,TX,Sem reclamações.
316,2022-11-12,198,52,Tablet,Eletrônicos,2,881.3530656086746,1762.7061312173491,FL,Entrega atrasada
317,2022-11-13,982,56,Laptop,Eletrônicos,5,1998.738213246564,9993.691066232821,FL,Entrega rápida!
318,2022-11-14,907,36,Fone de ouvido,Acessórios,4,899.8650567294097,3599.460226917639,FL,Excelente produto!
319,2022-11-15,511,64,Laptop,Eletrônicos,2,341.2899833437615,682.579966687523,FL,Atendimento sem problema
320,2022-11-16,752,29,Fone de ouvido,Acessórios,3,833.6455555160353,2500.9366665481057,CA,Atendimento excepcional.
321,2022-11-17,144,78,Tablet,Eletrônicos,4,1498.0567100523488,5992.226840209395,NY,Entrega rápida!
322,2022-11-18,609,51,Smartphone,Eletrônicos,2,1703.4786276293257,3406.9572552586515,CA,Excelente produto!
323,2022-11-19,201,79,Smartphone,Eletrônicos,1,947.2014333937116,947.2014333937116,FL,Produto com defeito
324,2022-11-20,124,62,Laptop,Eletrônicos,3,1209.2298400639575,3627.6895201918724,FL,Sem reclamações.
325,2022-11-21,187,75,Tablet,Eletrônicos,2,1697.535632261266,3395.071264522532,IL,Produto com ótimo custo-benefício.
326,2022-11-22,326,37,Smartphone,Eletrônicos,1,1636.4150509967235,1636.4150509967235,FL,Produto com ótimo custo-benefício.
327,2022-11-23,464,68,Fone de ouvido,Acessórios,3,1332.561615454209,3997.684846362627,NY,Produto cumpre o que promete
328,2022-11-24,349,24,Smartphone,Eletrônicos,5,1639.302853289167,8196.514266445834,FL,Atendimento sem problema
329,2022-11-25,771,41,Laptop,Eletrônicos,3,1173.0259788188423,3519.077936456527,FL,Produto cumpre o que promete
330,2022-11-26,660,20,Laptop,Eletrônicos,5,59.06392940429724,295.3196470214862,CA,Produto com ótimo custo-benefício.
331,2022-11-27,764,23,Tablet,Eletrônicos,5,130.47022958433524,652.3511479216762,NY,Muito satisfeito com a compra.
332,2022-11-28,955,50,Laptop,Eletrônicos,5,1960.626378514457,9803.131892572284,TX,Produto ok.
333,2022-11-29,932,70,Smartphone,Eletrônicos,4,332.7344819052752,1330.9379276211007,IL,Arrependido da compra
334,2022-11-30,403,51,Smartphone,Eletrônicos,4,838.8069972057523,3355.227988823009,TX,Produto com ótimo custo-benefício.
335,2022-12-01,346,50,Smartphone,Eletrônicos,5,1870.9319862694376,9354.659931347189,CA,Muito satisfeito com a compra.
336,2022-12-02,963,46,Smartphone,Eletrônicos,1,430.3269952294464,430.3269952294464,FL,Entrega rápida!
337,2022-12-03,511,40,Tablet,Eletrônicos,5,1695.3931217096765,8476.965608548382,IL,Atendimento excepcional.
338,2022-12-04,147,75,Fone de ouvido,Acessórios,2,1645.6217579112015,3291.243515822403,NY,Entrega rápida!
339,2022-12-05,148,21,Fone de ouvido,Acessórios,5,1973.3428263751125,9866.714131875562,IL,Produto ok.
340,2022-12-06,864,22,Tablet,Eletrônicos,4,599.2795756139283,2397.118302455713,CA,Entrega rápida!
341,2022-12-07,711,51,Laptop,Eletrônicos,4,664.8844429912846,2659.5377719651383,FL,Excelente produto!
342,2022-12-08,820,33,Fone de ouvido,Acessórios,2,1810.6121020626836,3621.224204125367,CA,Atendimento excepcional.
343,2022-12-09,489,57,Laptop,Eletrônicos,2,506.45416544444515,1012.9083308888903,NY,Sem reclamações.
344,2022-12-10,929,64,Fone de ouvido,Acessórios,3,1118.4068661248627,3355.220598374588,TX,Produto ok.
345,2022-12-11,936,60,Laptop,Eletrônicos,1,1429.3226704225597,1429.3226704225597,FL,Atendimento excepcional.
346,2022-12-12,640,78,Tablet,Eletrônicos,1,580.1742782626271,580.1742782626271,FL,Muito satisfeito com a compra.
347,2022-12-13,551,59,Smartphone,Eletrônicos,1,1879.9052436172797,1879.9052436172797,CA,Entrega rápida!
348,2022-12-14,338,79,Laptop,Eletrônicos,4,1348.1102187441447,5392.440874976579,CA,Entrega rápida!
349,2022-12-15,872,20,Smartphone,Eletrônicos,1,141.92165112615885,141.92165112615885,CA,Excelente produto!
350,2022-12-16,641,72,Laptop,Eletrônicos,3,314.6881859587821,944.0645578763464,FL,Atendimento sem problema
351,2022-12-17,779,60,Laptop,Eletrônicos,3,422.024061678549,1266.072185035647,CA,Produto com ótimo custo-benefício.
352,2022-12-18,988,66,Laptop,Eletrônicos,1,527.6668597872269,527.6668597872269,IL,Qualidade inferior ao anunciado
353,2022-12-19,953,59,Laptop,Eletrônicos,2,1474.820871557401,2949.641743114802,IL,Entrega rápida!
354,2022-12-20,473,66,Laptop,Eletrônicos,3,223.4237272731628,670.2711818194884,IL,Atendimento excepcional.
355,2022-12-21,946,31,Smartphone,Eletrônicos,2,733.6596109384623,1467.3192218769245,FL,Muito satisfeito com a compra.
356,2022-12-22,151,72,Laptop,Eletrônicos,4,1827.1974804896033,7308.789921958413,CA,Excelente produto!
357,2022-12-23,415,50,Smartphone,Eletrônicos,3,1135.5019883571579,3406.505965071474,NY,Excelente produto!
358,2022-12-24,990,45,Tablet,Eletrônicos,2,567.7182994851446,1135.4365989702892,CA,Sem reclamações.
359,2022-12-25,298,74,Fone de ouvido,Acessórios,1,1916.2597781366042,1916.2597781366042,FL,Atendimento excepcional.
360,2022-12-26,611,58,Laptop,Eletrônicos,4,526.4159893389308,2105.663957355723,IL,Entrega rápida!
361,2022-12-27,263,73,Fone de ouvido,Acessórios,5,1814.9442614719035,9074.721307359518,FL,Entrega dentro do prazo previsto.
362,2022-12-28,764,73,Smartphone,Eletrônicos,5,1465.2508635483834,7326.2543177419175,CA,Péssimo atendimento
363,2022-12-29,144,32,Tablet,Eletrônicos,1,1494.016022069633,1494.016022069633,FL,Entrega dentro do prazo previsto.
364,2022-12-30,346,21,Tablet,Eletrônicos,4,1541.6316708831514,6166.526683532606,NY,Atendimento sem problema
365,2022-12-31,624,37,Tablet,Eletrônicos,4,1037.810158511558,4151.240634046232,FL,Produto com ótimo custo-benefício.
366,2023-01-01,572,70,Fone de ouvido,Acessórios,4,1638.428515705204,6553.714062820816,TX,Atendimento excepcional.
367,2023-01-02,881,42,Smartphone,Eletrônicos,4,1680.5765406173562,6722.306162469425,FL,Produto com ótimo custo-benefício.
368,2023-01-03,2,52,Laptop,Eletrônicos,5,752.9491072684283,3764.7455363421413,CA,Qualidade inferior ao anunciado
369,2023-01-04,897,69,Laptop,Eletrônicos,2,830.6718105219318,1661.3436210438635,TX,Entrega rápida!
370,2023-01-05,304,75,Smartphone,Eletrônicos,4,1783.0756011511003,7132.302404604401,IL,Muito satisfeito com a compra.
371,2023-01-06,254,70,Fone de ouvido,Acessórios,2,1073.2220578375723,2146.4441156751445,CA,Atendimento excepcional.
372,2023-01-07,652,56,Laptop,Eletrônicos,4,1740.5398170866447,6962.159268346579,NY,Produto com ótimo custo-benefício.
373,2023-01-08,453,70,Smartphone,Eletrônicos,3,1272.2004504277243,3816.601351283173,FL,Muito satisfeito com a compra.
374,2023-01-09,37,74,Laptop,Eletrônicos,3,1207.4571256606328,3622.3713769818983,FL,Muito satisfeito com a compra.
375,2023-01-10,160,39,Tablet,Eletrônicos,3,110.41285889183067,331.238576675492,CA,Excelente produto!
376,2023-01-11,9,52,Laptop,Eletrônicos,4,591.894075789462,2367.576303157848,FL,Muito satisfeito com a compra.
377,2023-01-12,233,71,Fone de ouvido,Acessórios,2,1029.0124114595203,2058.0248229190406,FL,Produto com ótimo custo-benefício.
378,2023-01-13,99,71,Smartphone,Eletrônicos,5,1195.2684856626668,5976.342428313334,IL,Entrega rápida!
379,2023-01-14,659,64,Fone de ouvido,Acessórios,1,1279.3473315514316,1279.3473315514316,FL,Entrega dentro do prazo previsto.
380,2023-01-15,816,45,Smartphone,Eletrônicos,5,1446.6345087726531,7233.172543863266,FL,Entrega rápida!
381,2023-01-16,208,27,Tablet,Eletrônicos,4,1329.6551929725822,5318.620771890329,IL,Atendimento sem problema
382,2023-01-17,131,33,Smartphone,Eletrônicos,3,1704.7245794218106,5114.173738265432,FL,Entrega rápida!
383,2023-01-18,404,66,Laptop,Eletrônicos,3,626.1671686306511,1878.5015058919532,IL,Entrega rápida!
384,2023-01-19,152,40,Laptop,Eletrônicos,2,1301.0614720484903,2602.1229440969805,NY,Produto cumpre o que promete
385,2023-01-20,54,36,Tablet,Eletrônicos,4,149.76105268272903,599.0442107309161,FL,Atendimento excepcional.
386,2023-01-21,120,18,Smartphone,Eletrônicos,5,986.3706507779544,4931.8532538897725,CA,Excelente produto!
387,2023-01-22,673,18,Tablet,Eletrônicos,4,572.6642836061905,2290.657134424762,TX,Produto com defeito
388,2023-01-23,920,70,Laptop,Eletrônicos,4,792.7299391746573,3170.919756698629,NY,Muito satisfeito com a compra.
389,2023-01-24,628,63,Fone de ouvido,Acessórios,3,741.5923659416702,2224.7770978250105,FL,Muito satisfeito com a compra.
390,2023-01-25,587,75,Tablet,Eletrônicos,5,167.83982044764355,839.1991022382177,CA,Qualidade inferior ao anunciado
391,2023-01-26,625,43,Fone de ouvido,Acessórios,1,959.9593114651823,959.9593114651823,TX,Excelente produto!
392,2023-01-27,968,51,Fone de ouvido,Acessórios,3,1989.5271115835292,5968.581334750587,IL,Entrega dentro do prazo previsto.
393,2023-01-28,420,19,Smartphone,Eletrônicos,5,632.9253108311431,3164.6265541557154,FL,Muito satisfeito com a compra.
394,2023-01-29,422,45,Tablet,Eletrônicos,2,1485.4846447530888,2970.9692895061776,IL,Entrega rápida!
395,2023-01-30,104,37,Fone de ouvido,Acessórios,3,1118.1872530948494,3354.5617592845483,NY,Entrega rápida!
396,2023-01-31,852,59,Fone de ouvido,Acessórios,2,684.1893360363737,1368.3786720727473,TX,Excelente produto!
397,2023-02-01,254,64,Smartphone,Eletrônicos,3,224.73376776522127,674.2013032956638,TX,Produto cumpre o que promete
398,2023-02-02,227,44,Smartphone,Eletrônicos,4,470.92290649216415,1883.6916259686566,IL,Péssimo atendimento
399,2023-02-03,112,45,Laptop,Eletrônicos,5,1574.6144020059758,7873.072010029879,IL,Produto com ótimo custo-benefício.
400,2023-02-04,510,77,Fone de ouvido,Acessórios,2,594.0893459663585,1188.178691932717,NY,Produto cumpre o que promete
401,2023-02-05,473,48,Laptop,Eletrônicos,3,331.3898407031137,994.1695221093411,CA,Muito satisfeito com a compra.
402,2023-02-06,99,64,Fone de ouvido,Acessórios,2,696.0317638983125,1392.063527796625,FL,Excelente produto!
403,2023-02-07,153,24,Laptop,Eletrônicos,3,1188.8837568439958,3566.6512705319874,CA,Entrega atrasada
404,2023-02-08,861,25,Smartphone,Eletrônicos,3,1421.7531703654984,4265.259511096495,TX,Excelente produto!
